X1	X2	
5.30	9.29	
9.04	5.40	
9.75	9.02	
7.00	1.24	
8.95	4.82	
5.87	9.77	
1.05	0.10	
2.57	5.99	
9.65	4.83	
0.52	5.66	
6.97	6.57	
3.20	1.62	
4.06	5.34	
0.59	0.59	
8.99	4.33	
5.61	1.45	
2.00	4.78	
8.22	0.68	
2.02	0.14	
7.80	1.88	
2.59	1.38	
1.16	1.68	
6.37	2.88	
1.76	5.63	
6.45	5.60	
7.90	4.36	
9.76	2.30	
2.10	1.83	
2.33	7.92	
1.01	4.80	
8.85	6.37	
5.78	4.96	
9.18	4.30	
5.31	2.98	
2.70	1.17	
1.00	6.88	
7.18	4.55	
9.99	5.11	
2.83	9.54	
5.41	9.05	
3.56	0.92	
6.25	7.96	
7.01	7.28	
6.71	4.21	
1.93	7.19	
4.55	5.95	
6.75	8.13	
0.74	9.52	
5.82	0.64	
8.12	3.93	
0.40	1.50	
5.12	5.52	
0.15	1.96	
1.75	1.55	
6.86	9.03	
8.69	7.88	
6.45	0.73	
7.60	7.23	
6.98	8.89	
9.61	1.32	
0.32	6.37	
1.98	2.49	
2.36	9.09	
7.51	7.57	
2.24	7.19	
9.76	9.72	
3.97	3.55	
7.48	1.91	
5.02	2.63	
5.58	9.13	
4.97	7.27	
6.31	5.06	
4.00	6.04	
3.34	2.97	
5.39	9.39	
3.84	9.91	
8.41	8.28	
8.17	7.79	
7.94	5.33	
4.66	5.05	
4.91	4.45	
7.40	7.75	
7.60	1.98	
8.15	9.38	
6.77	9.00	
9.74	4.83	
9.41	2.01	
7.16	4.83	
4.59	6.54	
4.18	3.92	
1.81	6.29	
8.15	6.59	
7.23	8.63	
2.67	3.59	
5.28	5.62	
8.16	2.66	
3.73	8.88	
3.36	5.65	
8.44	5.45	
6.49	7.33	
9.74	1.48	
3.35	9.15	
6.40	0.18	
1.40	5.29	
4.56	0.79	
2.53	7.01	
8.48	5.45	
4.75	5.91	
7.07	1.80	
2.76	5.96	
5.22	0.01	
9.79	9.60	
1.76	4.30	
8.90	2.88	
6.66	0.84	
0.13	0.64	
8.08	5.51	
0.73	3.32	
6.85	7.76	
0.12	3.33	
9.27	8.89	
7.47	0.24	
1.63	6.44	
9.56	1.04	
9.12	9.15	
9.01	3.72	
9.55	0.98	
7.96	9.88	
7.55	5.89	
0.30	4.79	
8.02	9.95	
6.45	1.55	
8.58	1.06	
8.19	9.01	
9.58	2.10	
7.43	2.23	
6.64	7.67	
2.19	7.96	
5.36	0.60	
4.94	6.90	
9.64	9.79	
3.32	9.42	
5.53	6.98	
1.13	1.02	
9.86	6.52	
7.60	9.20	
9.00	8.76	
6.62	4.05	
6.12	4.71	
3.37	0.49	
7.01	6.81	
5.07	1.61	
3.13	8.28	
3.89	8.71	
7.91	1.49	
4.94	5.76	
6.59	3.89	
9.49	2.75	
2.81	8.61	
3.63	5.35	
5.00	5.70	
5.78	5.46	
4.36	9.15	
2.02	0.74	
1.55	4.17	
7.01	9.37	
3.39	9.09	
9.57	9.93	
2.30	6.45	
6.22	5.56	
0.57	7.88	
3.06	5.42	
8.82	8.46	
6.28	6.53	
2.90	7.13	
4.07	3.77	
6.53	1.01	
8.40	6.04	
7.24	3.14	
3.29	2.27	
2.09	5.30	
7.26	1.77	
5.51	9.58	
1.82	9.57	
5.82	5.09	
4.22	8.89	
8.98	9.19	
2.46	9.81	
7.65	5.63	
2.95	5.11	
1.18	5.66	
6.17	1.97	
7.61	1.99	
3.85	0.57	
1.73	9.58	
1.82	9.14	
4.24	1.73	
6.52	8.04	
5.90	4.74	
9.24	4.27	
7.00	9.48	
1.76	1.75	
6.98	3.53	
8.73	2.14	
1.10	3.48	
7.33	5.37	
1.28	2.71	
2.17	9.25	
5.73	6.58	
3.95	2.47	
7.99	3.42	
3.72	6.18	
9.18	6.80	
0.70	4.93	
8.57	1.68	
0.35	9.16	
6.83	4.93	
1.46	7.66	
2.92	8.13	
5.14	0.54	
0.49	9.29	
6.40	0.12	
2.11	8.32	
8.68	9.73	
9.99	0.01	
5.20	7.96	
9.81	7.43	
6.34	9.35	
0.65	8.16	
1.06	0.31	
7.19	5.52	
1.92	3.30	
2.48	6.96	
7.10	0.95	
8.55	2.32	
0.36	6.18	
9.59	5.34	
9.28	4.07	
7.30	2.65	
5.03	6.11	
0.88	6.24	
2.44	7.67	
4.70	6.39	
7.23	5.19	
5.39	4.81	
8.52	0.33	
5.84	9.24	
8.58	4.63	
8.33	3.94	
8.60	9.56	
0.30	3.06	
8.72	3.92	
6.30	7.22	
2.85	2.28	
7.17	7.11	
4.17	5.99	
2.57	1.86	
5.01	0.70	
6.50	3.90	
5.69	2.66	
5.98	6.63	
0.43	9.19	
2.17	6.05	
4.93	7.54	
9.52	2.29	
9.41	0.40	
3.17	2.85	
2.95	5.44	
6.79	4.60	
9.79	1.09	
3.15	7.91	
6.03	0.54	
7.66	2.52	
5.45	1.18	
0.43	1.51	
6.69	7.56	
6.33	6.41	
9.91	1.26	
3.18	4.21	
0.20	2.85	
7.94	4.11	
6.47	7.11	
7.04	0.26	
9.42	4.85	
2.12	4.55	
9.11	1.60	
4.84	2.21	
3.38	5.84	
4.47	1.82	
0.70	7.39	
0.73	0.52	
7.43	9.38	
9.47	4.42	
7.66	5.82	
3.38	4.43	
5.30	0.32	
0.79	7.37	
2.62	0.44	
5.49	2.87	
5.89	6.87	
7.45	7.28	
9.25	5.56	
9.35	6.71	
0.21	6.59	
6.83	2.77	
5.74	3.25	
0.69	6.18	
6.31	0.70	
8.06	5.40	
6.22	4.25	
5.53	9.68	
2.51	3.65	
1.57	8.57	
1.54	1.07	
7.19	2.77	
1.75	7.44	
3.61	4.47	
3.59	3.90	
3.37	8.76	
2.58	2.40	
6.32	1.66	
9.80	2.49	
5.29	4.44	
4.41	9.09	
7.19	8.18	
6.84	9.71	
3.82	7.57	
7.54	8.04	
3.64	7.91	
5.18	4.88	
9.68	4.57	
0.79	6.85	
1.33	0.08	
8.55	7.58	
7.56	9.93	
2.04	6.52	
7.05	4.50	
5.05	5.14	
6.25	1.14	
9.49	1.48	
9.86	7.64	
8.75	9.38	
9.64	5.20	
4.18	0.12	
6.23	6.95	
3.70	0.83	
5.77	5.79	
6.39	5.37	
7.85	3.57	
4.13	1.13	
3.56	2.18	
1.41	7.12	
2.99	5.93	
7.75	6.65	
9.62	3.77	
2.51	1.04	
4.84	9.30	
0.97	9.08	
9.74	6.49	
1.44	0.54	
2.94	8.77	
7.89	1.25	
2.31	9.93	
9.31	1.42	
6.08	5.76	
6.94	8.53	
3.42	6.38	
3.25	1.05	
7.68	0.65	
1.94	9.43	
5.92	5.68	
6.60	6.57	
7.08	6.35	
6.61	0.58	
6.97	2.07	
3.11	8.91	
2.81	0.64	
4.12	4.66	
1.57	1.90	
7.92	2.16	
6.23	7.11	
5.81	1.69	
1.59	3.49	
0.65	0.09	
6.52	7.31	
5.67	6.96	
2.65	2.84	
8.55	4.39	
0.61	9.18	
9.71	1.17	
3.48	1.61	
9.94	1.38	
3.83	9.21	
1.74	1.13	
5.08	6.02	
0.94	6.66	
9.98	8.46	
9.79	1.40	
9.35	8.11	
0.65	9.72	
1.58	4.95	
9.60	0.33	
9.43	3.03	
2.81	2.72	
3.93	7.44	
4.49	5.97	
6.43	8.67	
4.21	0.56	
8.96	8.13	
3.05	0.05	
9.95	6.46	
2.68	1.51	
7.15	4.38	
8.75	0.73	
1.81	4.61	
0.07	0.36	
8.83	1.90	
8.24	7.33	
5.57	7.59	
8.01	8.56	
7.94	4.57	
7.23	2.55	
6.24	8.09	
6.89	8.14	
4.63	8.27	
5.69	0.49	
7.72	0.28	
0.81	8.98	
4.82	8.94	
6.42	1.06	
7.35	5.73	
3.91	1.18	
7.95	7.20	
3.62	4.02	
0.16	5.64	
5.90	7.08	
6.31	4.82	
0.50	8.17	
7.25	5.78	
7.23	9.80	
1.82	0.33	
7.60	4.01	
5.68	2.85	
6.57	7.61	
8.96	3.99	
5.94	0.46	
9.59	3.67	
6.21	6.27	
4.60	4.52	
1.46	8.78	
4.68	0.82	
2.91	3.52	
8.39	2.85	
0.02	9.44	
0.96	1.14	
4.88	2.78	
9.56	0.05	
4.47	9.98	
0.74	5.88	
7.55	5.41	
8.64	9.96	
7.94	4.65	
1.83	3.72	
3.41	3.51	
5.15	8.59	
9.86	8.92	
8.04	0.49	
4.07	7.54	
4.60	5.70	
3.95	4.57	
1.75	1.86	
4.55	5.87	
0.92	5.86	
9.61	3.40	
5.74	7.85	
2.87	5.44	
2.64	9.17	
1.06	0.46	
4.07	0.34	
0.23	5.74	
4.04	4.07	
0.49	9.73	
4.21	7.51	
9.58	0.14	
4.38	7.38	
4.69	8.01	
5.06	1.32	
3.07	1.91	
1.59	9.03	
6.45	5.24	
8.28	7.01	
1.03	3.97	
8.62	1.58	
5.03	1.79	
2.41	5.76	
8.03	4.55	
3.47	7.01	
2.24	6.04	
2.28	4.41	
3.75	3.01	
6.50	5.89	
3.20	7.69	
8.16	8.40	
9.04	2.82	
0.90	6.36	
3.41	5.23	
2.10	6.87	
0.04	1.09	
4.74	3.12	
6.24	8.03	
1.06	1.12	
5.69	6.56	
5.73	8.77	
7.45	6.33	
9.08	0.17	
6.52	0.45	
2.06	2.78	
5.80	4.70	
3.30	9.87	
4.96	7.10	
5.29	5.35	
1.38	7.21	
0.89	4.18	
0.25	3.90	
3.83	6.45	
5.76	5.00	
6.75	0.02	
2.98	2.16	
7.96	2.39	
0.54	9.27	
4.24	9.40	
7.42	3.72	
9.81	5.17	
3.47	5.48	
3.47	5.21	
1.83	9.85	
4.40	1.84	
3.64	6.96	
4.60	9.36	
9.54	2.07	
0.07	4.27	
9.93	8.45	
5.76	4.66	
6.40	6.77	
9.43	1.55	
9.23	2.79	
7.77	4.11	
2.14	7.98	
4.11	0.29	
3.66	6.53	
0.57	4.00	
6.25	5.25	
9.56	0.20	
8.28	2.48	
8.36	9.56	
1.09	6.04	
8.09	5.13	
3.40	9.93	
3.33	4.46	
7.58	4.60	
1.28	1.97	
8.21	5.68	
0.20	7.92	
1.42	1.60	
5.28	2.53	
4.61	1.61	
6.18	5.73	
0.11	1.60	
4.84	5.96	
3.12	6.86	
3.71	4.05	
3.63	7.62	
4.63	1.66	
4.70	5.32	
5.65	7.11	
4.16	4.92	
8.86	5.31	
5.32	1.65	
5.10	2.79	
2.64	8.10	
2.54	3.00	
2.14	1.43	
4.72	2.22	
2.63	8.81	
0.53	1.04	
3.17	3.55	
2.54	2.27	
4.17	3.13	
2.73	1.43	
4.27	5.70	
4.30	2.20	
3.11	0.79	
6.45	5.62	
0.22	5.89	
4.22	8.23	
3.75	0.52	
9.38	1.53	
8.96	5.83	
9.17	2.38	
5.01	8.45	
9.21	1.34	
0.56	4.25	
3.36	4.27	
3.22	9.04	
8.33	0.18	
5.04	0.87	
3.25	7.35	
6.66	0.38	
4.56	8.24	
5.60	4.15	
5.05	3.08	
9.79	8.29	
1.50	1.26	
6.49	8.51	
9.34	9.64	
7.57	6.19	
4.28	6.97	
6.96	9.16	
0.15	3.71	
2.61	0.10	
9.45	7.68	
5.48	5.22	
8.28	6.77	
0.61	0.65	
9.71	1.21	
0.83	4.31	
0.92	9.69	
1.89	6.63	
7.16	5.61	
9.14	4.22	
2.49	1.80	
9.33	6.88	
0.94	4.89	
8.49	9.87	
3.73	3.30	
5.63	9.98	
7.85	5.94	
5.16	6.27	
8.96	2.39	
5.24	3.68	
6.68	9.17	
8.17	0.48	
3.58	0.65	
8.76	8.45	
0.11	7.91	
1.14	8.42	
6.62	3.31	
0.18	2.00	
9.76	4.05	
3.19	4.63	
5.56	2.85	
9.89	4.39	
3.12	0.07	
2.80	5.51	
3.14	7.45	
8.67	5.40	
3.32	9.82	
1.42	9.51	
8.29	8.06	
0.65	8.69	
5.01	3.37	
5.86	9.55	
6.14	0.23	
5.43	9.72	
2.66	3.12	
0.96	6.19	
4.11	9.65	
2.45	6.75	
9.43	1.53	
6.84	1.95	
3.86	2.62	
2.72	6.83	
7.78	2.81	
7.15	0.13	
1.41	5.21	
5.90	1.25	
5.28	3.65	
7.55	3.64	
0.12	7.50	
2.99	7.39	
1.50	0.57	
5.92	2.13	
3.67	1.56	
7.65	6.29	
4.58	3.96	
8.46	7.99	
8.86	4.59	
1.29	7.87	
8.35	1.16	
8.32	4.49	
0.51	0.83	
9.89	8.34	
3.53	3.90	
5.74	1.58	
2.96	8.81	
2.96	6.53	
9.04	7.43	
1.43	7.67	
5.68	2.39	
7.31	8.68	
1.72	1.40	
7.21	7.90	
2.53	7.16	
1.21	3.57	
5.66	5.15	
0.52	2.22	
6.90	5.84	
6.59	2.41	
4.48	2.32	
1.98	8.79	
7.62	9.00	
9.77	0.37	
2.50	2.39	
7.47	1.02	
2.63	9.94	
3.49	9.19	
3.45	9.18	
8.97	8.79	
0.34	4.89	
5.63	2.84	
7.52	8.79	
0.59	7.02	
0.78	2.53	
2.45	0.47	
0.30	2.13	
9.14	7.38	
1.36	8.86	
6.76	3.84	
9.58	9.47	
0.57	1.15	
4.32	6.44	
3.73	8.34	
8.53	7.11	
6.58	4.00	
5.85	9.16	
9.89	9.76	
6.17	8.70	
7.87	5.74	
8.79	6.34	
3.03	1.04	
8.58	6.22	
3.29	0.93	
3.89	2.51	
3.34	6.11	
6.98	8.24	
6.28	8.17	
6.75	1.58	
8.79	9.99	
0.97	5.36	
2.88	9.09	
0.16	6.78	
9.88	7.31	
8.03	5.51	
7.84	9.94	
4.12	0.04	
1.87	3.48	
2.69	4.08	
7.93	1.61	
8.17	7.22	
4.60	5.53	
1.45	6.41	
4.05	6.10	
3.43	7.92	
2.90	1.97	
1.72	2.68	
6.25	0.29	
3.85	1.10	
2.90	3.64	
6.01	7.84	
8.30	9.96	
9.06	0.50	
2.07	9.92	
4.69	1.44	
0.83	9.92	
3.54	5.84	
3.41	7.25	
3.26	5.05	
4.69	8.24	
9.24	8.92	
6.52	9.29	
2.79	7.23	
8.67	5.42	
1.45	5.64	
1.04	0.85	
4.30	8.62	
8.07	1.49	
0.15	7.89	
0.24	9.62	
0.72	2.21	
3.33	6.87	
1.48	1.56	
5.04	3.10	
2.29	6.24	
0.34	4.95	
6.75	9.41	
1.53	9.70	
3.93	9.86	
6.31	7.35	
8.45	0.13	
7.07	6.18	
5.58	4.12	
8.15	4.66	
5.70	7.43	
3.00	5.85	
8.91	3.13	
2.17	8.68	
3.81	5.33	
4.32	4.22	
6.50	3.24	
6.80	4.02	
5.06	8.55	
9.06	1.83	
1.76	9.92	
2.52	9.96	
0.68	9.18	
2.75	5.88	
0.85	5.25	
5.44	5.60	
5.95	3.60	
6.00	5.29	
9.81	0.73	
3.74	3.99	
3.39	5.69	
5.22	6.00	
3.01	3.14	
8.57	3.42	
1.16	5.32	
9.63	5.88	
1.45	3.52	
3.46	6.56	
6.35	3.35	
9.78	1.36	
1.72	1.58	
8.87	0.49	
5.59	6.88	
5.38	9.92	
9.21	0.88	
0.95	3.53	
7.38	1.10	
2.96	5.58	
1.57	2.05	
6.22	6.72	
3.72	6.50	
6.00	6.70	
0.82	4.32	
6.12	0.86	
0.46	2.74	
3.09	8.02	
5.11	7.68	
8.12	2.19	
8.87	2.97	
1.78	1.37	
3.63	0.88	
2.49	2.36	
2.89	4.85	
8.67	1.92	
0.63	2.76	
6.32	0.82	
9.49	7.15	
8.33	9.44	
7.04	6.87	
8.85	0.42	
1.80	3.14	
6.76	6.49	
0.61	2.07	
4.79	9.26	
7.23	4.52	
6.85	7.85	
8.17	3.95	
4.69	4.51	
5.22	2.36	
6.47	8.25	
5.84	4.86	
3.92	6.32	
2.08	3.59	
1.98	7.70	
5.73	2.34	
4.48	2.57	
2.39	4.58	
2.38	6.37	
0.19	8.63	
6.08	7.55	
9.31	5.38	
2.19	3.51	
6.92	6.30	
5.74	0.23	
8.60	1.06	
3.13	7.14	
1.07	7.50	
7.43	0.34	
3.35	8.86	
7.70	4.14	
2.67	6.84	
5.84	2.89	
9.43	2.48	
9.91	2.53	
0.52	0.52	
0.98	4.26	
3.61	7.30	
0.92	0.31	
5.87	6.65	
2.60	5.65	
9.35	2.75	
0.14	7.93	
1.97	4.47	
6.06	1.83	
7.20	0.72	
4.45	3.65	
7.91	2.24	
3.79	6.12	
9.80	1.23	
1.04	3.84	
7.72	6.59	
8.93	4.56	
3.54	9.17	
1.62	2.45	
8.28	8.30	
0.23	5.02	
1.65	8.43	
8.37	6.81	
1.97	1.90	
9.79	9.41	
5.94	2.12	
4.56	8.94	
2.42	9.38	
7.84	9.66	
7.02	0.26	
5.09	4.42	
4.64	0.31	
1.02	0.58	
5.02	8.73	
4.83	3.21	
2.64	3.63	
3.41	5.34	
5.69	5.66	
5.17	9.31	
0.78	8.44	
1.75	1.66	
9.11	4.18	
1.54	8.71	
7.27	3.94	
9.15	9.47	
0.68	2.74	
7.35	7.44	
0.65	1.15	
3.68	3.08	
6.55	6.85	
2.07	4.35	
2.99	1.18	
1.08	3.64	
8.45	8.43	
3.99	5.30	
5.49	7.88	
3.20	9.98	
4.84	1.66	
0.29	8.26	
5.24	4.72	
6.13	8.52	
8.40	6.58	
9.96	1.34	
3.91	8.55	
4.83	5.41	
1.82	4.20	
7.32	8.02	
1.89	5.18	
3.12	6.60	
6.85	9.50	
6.51	6.48	
4.01	4.38	
0.91	3.88	
3.66	0.97	
9.85	2.65	
5.01	4.38	
2.46	7.77	
0.36	8.08	
5.28	8.63	
6.11	8.28	
2.60	0.21	
4.80	0.51	
0.99	1.09	
5.81	7.56	
9.67	2.80	
3.52	5.25	
7.25	6.44	
1.15	0.08	
7.14	8.83	
4.85	0.59	
8.64	2.32	
7.78	2.77	
7.68	9.60	
6.17	8.05	
1.77	7.09	
9.80	1.40	
6.48	8.36	
7.31	6.28	
6.45	2.08	
2.97	2.54	
2.91	7.40	
4.96	3.05	
0.67	3.15	
7.14	5.30	
2.05	6.56	
5.29	4.11	
2.23	1.22	
6.43	2.73	
0.20	3.74	
4.41	0.37	
2.33	3.60	
8.13	5.64	
1.02	0.64	
9.10	7.05	
9.02	0.55	
3.82	3.65	
1.40	9.33	
2.30	1.09	
0.84	3.94	
8.63	1.18	
8.63	7.90	
0.78	5.67	
3.55	7.46	
7.18	8.36	
2.91	5.75	
4.56	3.14	
5.19	0.35	
7.14	9.36	
2.00	1.76	
0.48	0.07	
7.43	8.95	
3.89	3.25	
6.87	1.00	
4.48	0.75	
3.51	3.04	
2.23	4.88	
0.12	8.09	
9.88	7.96	
5.66	6.42	
3.74	5.81	
1.22	7.93	
1.44	2.25	
7.29	3.61	
0.54	7.93	
5.13	6.94	
7.37	3.57	
7.87	7.00	
9.21	4.62	
3.52	0.49	
3.97	1.46	
0.75	1.58	
0.56	7.21	
9.97	4.60	
0.27	2.68	
6.97	6.43	
3.93	6.59	
3.58	2.81	
2.24	7.49	
0.12	5.00	
6.96	2.64	
7.22	1.00	
8.89	8.47	
0.42	8.63	
4.22	6.44	
9.84	6.23	
4.99	8.04	
8.07	0.13	
0.72	2.82	
4.27	7.47	
7.55	3.52	
9.00	6.84	
8.88	3.34	
4.59	9.05	
5.89	1.16	
8.11	5.26	
9.75	2.16	
9.83	9.89	
7.47	2.62	
8.11	1.33	
2.12	9.87	
2.92	4.24	
4.23	0.54	
4.04	3.64	
5.37	2.85	
6.64	2.11	
6.62	1.67	
6.63	8.73	
4.63	8.13	
0.53	9.94	
5.12	9.17	
9.49	0.47	
9.25	6.41	
5.52	4.81	
1.43	7.52	
8.34	8.00	
7.85	8.10	
5.24	7.81	
4.04	6.62	
2.40	9.02	
6.21	0.11	
5.71	4.64	
5.47	3.76	
0.83	7.96	
6.33	3.26	
7.40	4.29	
0.85	4.66	
9.66	0.85	
7.55	3.00	
6.47	8.75	
0.04	7.55	
6.96	1.40	
3.41	8.37	
3.99	9.65	
8.16	6.42	
6.68	5.12	
0.07	6.75	
5.03	9.69	
1.58	2.34	
3.91	0.88	
4.85	4.53	
1.54	9.92	
9.18	4.06	
7.07	2.00	
5.79	6.14	
5.71	5.59	
1.14	1.69	
4.70	1.01	
5.82	6.49	
2.86	6.66	
9.92	9.85	
7.33	5.22	
7.34	4.39	
5.49	0.77	
0.68	8.90	
7.27	2.44	
5.93	7.06	
2.58	9.60	
0.87	5.75	
1.58	8.67	
3.93	8.07	
0.75	1.65	
1.24	7.78	
6.16	2.38	
7.49	3.93	
6.38	7.10	
2.99	6.49	
1.33	2.10	
3.09	6.84	
0.30	3.03	
8.16	9.30	
1.63	6.79	
1.88	3.55	
9.12	9.49	
3.26	1.11	
5.32	1.00	
3.00	2.93	
9.81	9.74	
8.07	9.22	
1.37	9.07	
9.14	7.34	
6.69	0.25	
4.52	7.95	
4.32	5.47	
0.53	5.23	
2.36	8.61	
2.87	1.77	
9.78	0.47	
5.68	5.08	
6.68	0.07	
4.78	8.17	
6.07	3.30	
9.91	3.24	
0.46	5.80	
5.66	4.19	
9.72	7.01	
5.17	0.57	
2.85	8.67	
0.94	2.70	
5.19	2.05	
7.07	5.66	
4.21	4.49	
3.47	7.39	
1.84	8.02	
7.63	4.43	
8.34	9.62	
1.89	7.69	
3.15	5.32	
4.69	8.77	
0.85	7.92	
2.01	7.41	
6.46	1.35	
1.59	9.25	
2.70	2.85	
6.10	3.42	
3.25	8.04	
2.84	9.44	
0.50	2.77	
7.26	3.06	
2.97	0.09	
4.54	1.83	
7.72	0.16	
8.53	1.74	
5.73	5.96	
0.32	7.98	
3.33	7.92	
9.06	4.35	
1.74	5.93	
6.41	7.79	
7.07	8.43	
2.03	6.89	
7.79	4.14	
1.69	5.65	
2.88	3.51	
1.51	7.01	
3.65	4.12	
1.34	3.28	
4.62	5.87	
8.10	4.87	
3.76	9.59	
4.93	1.92	
0.71	5.42	
5.38	7.95	
2.06	5.06	
2.53	8.97	
6.69	5.89	
2.12	6.28	
0.25	3.05	
4.76	6.41	
7.42	0.04	
7.34	6.71	
2.41	7.44	
5.28	1.30	
2.99	4.07	
7.93	7.63	
1.32	4.78	
6.65	0.65	
4.85	4.44	
1.19	7.87	
4.28	8.01	
3.17	5.91	
1.42	2.75	
6.87	6.09	
8.80	9.52	
6.47	4.47	
4.62	6.82	
5.98	9.43	
1.06	2.94	
2.50	8.29	
1.56	8.65	
6.22	2.76	
2.48	5.55	
0.83	2.17	
7.93	2.43	
6.00	2.21	
2.11	5.80	
9.74	6.69	
2.09	8.26	
2.06	9.42	
5.49	2.80	
3.05	3.41	
1.72	9.72	
7.71	5.16	
2.47	7.15	
7.27	2.25	
6.86	6.04	
1.53	3.71	
9.65	5.14	
9.84	3.81	
6.05	1.89	
8.64	1.72	
5.11	0.66	
2.23	1.34	
4.82	0.60	
9.50	7.86	
5.85	1.69	
3.58	0.30	
7.77	8.84	
3.11	2.10	
0.76	0.93	
3.57	5.13	
8.76	3.60	
4.71	5.81	
4.51	2.29	
5.35	6.17	
5.49	4.39	
9.92	6.57	
0.18	7.85	
2.17	1.40	
7.77	6.59	
0.22	3.87	
1.02	2.04	
3.51	0.87	
0.92	3.89	
6.93	4.67	
4.10	2.58	
9.28	3.58	
8.57	0.64	
3.39	9.84	
1.31	9.97	
3.09	9.53	
1.34	7.19	
7.63	5.52	
5.55	0.11	
7.97	1.96	
0.53	3.88	
0.19	5.59	
2.36	6.77	
0.68	7.18	
8.48	1.94	
4.45	3.95	
9.91	3.47	
2.84	2.23	
9.58	1.83	
8.95	8.13	
2.80	6.65	
0.13	2.75	
8.68	2.27	
4.21	7.72	
7.29	4.49	
2.84	6.17	
5.85	5.63	
8.54	4.19	
8.56	8.34	
3.83	7.76	
9.26	7.78	
0.28	0.68	
2.65	6.19	
2.34	9.56	
0.10	3.13	
5.95	3.19	
8.54	0.07	
4.67	4.72	
6.29	7.94	
6.79	6.88	
8.29	1.77	
5.21	2.35	
3.99	7.74	
8.26	3.78	
5.31	3.81	
3.68	0.31	
8.55	6.76	
9.71	0.72	
4.01	5.17	
7.24	6.09	
9.04	0.27	
4.10	8.79	
5.84	3.48	
8.30	8.24	
2.83	2.89	
9.81	8.01	
9.73	8.31	
1.59	3.47	
9.51	8.51	
9.41	3.70	
7.33	2.34	
6.38	6.84	
5.53	0.05	
2.57	3.06	
5.70	9.83	
2.48	5.23	
3.94	9.70	
2.75	3.56	
3.03	4.42	
0.77	6.44	
5.50	2.77	
0.05	6.68	
5.15	0.50	
2.00	9.19	
0.58	0.87	
4.87	3.41	
3.09	5.15	
9.61	1.36	
3.22	2.53	
9.55	0.26	
4.66	0.20	
5.14	6.57	
1.55	2.00	
7.83	7.13	
5.45	5.97	
7.28	1.73	
1.23	9.25	
4.30	0.71	
6.87	1.54	
7.89	0.46	
0.81	7.05	
8.48	9.83	
1.84	8.11	
1.04	0.01	
0.88	3.08	
1.01	1.46	
0.85	5.05	
3.60	1.65	
0.89	7.85	
1.33	8.68	
3.71	0.50	
8.25	7.18	
0.35	1.61	
9.37	4.41	
4.99	0.95	
2.47	6.50	
3.50	5.81	
5.85	7.20	
3.30	6.68	
9.40	3.76	
8.98	7.40	
8.39	7.84	
7.42	2.56	
9.17	2.25	
8.78	6.51	
3.23	8.09	
4.64	5.95	
1.61	0.46	
2.83	0.82	
4.74	5.33	
8.95	6.33	
3.69	4.37	
8.50	2.12	
7.48	9.44	
9.72	3.46	
7.98	3.59	
6.61	3.34	
7.97	0.62	
3.55	3.41	
0.27	1.23	
7.92	6.69	
6.00	9.52	
4.59	4.57	
7.52	0.22	
6.86	6.06	
7.61	3.46	
1.43	7.86	
9.59	0.99	
1.50	9.32	
4.53	4.97	
0.56	8.17	
0.69	8.08	
1.41	8.71	
7.26	1.49	
9.59	6.45	
9.04	5.73	
7.43	0.07	
1.54	7.52	
5.37	4.20	
5.73	5.07	
0.13	3.87	
0.50	2.98	
4.93	5.08	
6.22	7.73	
5.84	3.89	
7.02	4.12	
9.54	0.20	
0.54	3.66	
2.01	1.64	
3.80	5.66	
4.89	6.80	
0.54	3.05	
5.93	7.22	
0.66	5.63	
2.56	2.03	
5.29	4.91	
3.46	9.65	
1.32	6.47	
0.70	6.37	
8.03	7.37	
6.79	2.59	
4.52	8.92	
4.32	3.59	
0.68	7.24	
2.96	3.35	
6.55	7.28	
8.02	6.53	
4.34	8.90	
7.07	6.01	
5.02	7.48	
6.41	0.81	
6.84	4.94	
6.98	1.77	
6.00	1.64	
0.28	0.77	
0.79	3.72	
8.40	2.19	
9.40	5.50	
8.59	4.54	
7.95	1.38	
2.16	3.51	
9.67	7.44	
9.46	7.75	
8.72	8.19	
7.61	2.65	
1.61	0.41	
5.20	7.69	
7.42	1.99	
8.83	8.16	
3.54	0.58	
9.46	2.36	
6.95	3.64	
2.77	1.65	
2.53	8.93	
6.69	1.42	
8.88	1.94	
0.79	8.04	
8.89	4.64	
6.94	8.28	
7.33	8.32	
7.95	5.03	
9.71	1.56	
1.12	5.42	
7.68	3.51	
6.35	5.32	
3.61	1.47	
4.79	7.22	
3.59	1.52	
1.87	6.82	
1.47	0.57	
0.73	7.31	
8.21	8.27	
5.75	9.44	
0.35	7.80	
3.09	9.76	
8.27	4.98	
5.22	8.76	
0.37	6.46	
8.60	6.13	
1.73	8.92	
9.73	9.96	
6.64	2.81	
2.59	2.73	
2.80	6.43	
1.87	7.64	
1.20	7.92	
0.23	4.96	
9.97	5.87	
4.57	9.64	
1.92	1.69	
5.77	8.28	
5.81	0.45	
8.80	5.53	
8.31	0.18	
5.25	7.59	
9.35	3.57	
8.21	3.02	
6.41	0.15	
0.41	9.48	
4.56	1.55	
9.89	7.83	
7.36	6.98	
4.19	4.34	
0.90	1.54	
2.87	5.26	
7.04	4.94	
0.73	7.55	
4.52	4.38	
8.42	4.15	
6.48	0.88	
5.17	1.96	
0.81	5.14	
8.77	6.30	
